accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6972477064220184,0.41081081081081083,0.5766426977436152,0.8216216216216217,0.7004608294930875,0.9934640522875817,0.6525389643036702,0.8307761924144745,metadata_mlp,binary,
