model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
dummy,target_mmr_multiclass,split_cross_program_cluster_safe,218,0.22935779816513763,0.06218905472636816,0.08558126797206628,0.5,0.16666666666666666,2228,54,6
fusion_lr,target_mmr_multiclass,split_cross_program_cluster_safe,218,0.40825688073394495,0.3423747533103232,0.41914667622897367,0.7405295649157076,0.36536131291722135,2228,54,6
fusion_svm,target_mmr_multiclass,split_cross_program_cluster_safe,218,0.3853211009174312,0.30875562371427984,0.38780598643121045,0.6881649128937483,0.34468569370994845,2228,54,6
fusion_mlp,target_mmr_multiclass,split_cross_program_cluster_safe,218,0.44036697247706424,0.37292361185702577,0.444014145860893,0.7353048741798475,0.3468279891909414,2228,54,6
fusion_extra_trees,target_mmr_multiclass,split_cross_program_cluster_safe,218,0.4908256880733945,0.27950016072002576,0.4132565268549892,0.7333533773563264,0.3763243766229893,2228,54,6
