accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7844036697247706,0.7012740896236042,0.7648862900488446,0.5436893203883495,0.7368421052631579,0.4307692307692308,0.7172951231774761,0.631941060513266,metadata_mlp,binary,
