model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes,threshold,threshold_validation_metric
fusion_extra_trees,target_design_binary,split_cold_start_pi_cluster_safe,336,0.7619047619047619,0.5714285714285714,0.8197278911564625,0.2857142857142857,0.17777777777777778,0.7272727272727273,0.8164447017950203,0.24559877633260102,1762,402,2,0.10999999999999999,0.5570571888255083
