accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.5139353400222966,0.5023261732668227,0.5296966905078303,0.5783365570599613,0.7051886792452831,0.4901639344262295,0.5503884160621466,0.6909983428644142,metadata_svm,binary,
