accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7041095890410959,0.6076206402293359,0.7435581095497713,0.8021978021978022,0.9279661016949152,0.7064516129032258,0.752316715542522,0.9444510709363357,metadata_lr,binary,
