model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
fusion_mlp,target_mmr_multiclass,split_temporal_cluster_safe,897,0.3634336677814939,0.220541329915951,0.35766548927954817,0.6438963683262805,0.2613851073871675,1257,346,6
