accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.631578947368421,0.5521885521885521,0.6811979443558391,0.7407407407407407,0.9090909090909091,0.625,0.7465277777777777,0.9424003797989721,metadata_lr,binary,
