model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_integration_binary,split_temporal_cluster_safe,144,0.5,1257,346,897,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.9093078758949881,0.8946406408997065,0.9116221091351818,0.8553299492385786,0.7819025522041764,0.9439775910364145,0.9690849673202614,0.9112834792611901,0.7601156069364162,0.7422892269035761,0.7501249983465826,0.8100686498855835,0.7254098360655737,0.917098445595855,0.8144197229841851,0.8042698203589871,0.7447045707915273,0.6361209475845381,0.707697499208737,0.8348954578226387,0.7451737451737451,0.9491803278688524,0.7433426629348261,0.8432692794646498
