accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6737967914438503,0.6707461394140568,0.6731188687705628,0.6390532544378699,0.6545454545454545,0.6242774566473989,0.7570241279153366,0.7773833911557875,metadata_lr,binary,
