model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
dummy,target_integration_binary,split_cold_start_pi_cluster_safe,365,0.5424657534246575,0.35168738898756663,0.38155672887418185,0.0,0.0,0.0,0.5,0.4575342465753425,1735,400,2
fusion_lr,target_integration_binary,split_cold_start_pi_cluster_safe,365,0.6712328767123288,0.6703395953757225,0.6717970543986064,0.653179190751445,0.6312849162011173,0.6766467065868264,0.7376761628258635,0.6699255932214169,1735,400,2
fusion_svm,target_integration_binary,split_cold_start_pi_cluster_safe,365,0.663013698630137,0.6623649121223745,0.6636219359811645,0.6475644699140402,0.6208791208791209,0.6766467065868264,0.725700114921672,0.6538397443236256,1735,400,2
fusion_mlp,target_integration_binary,split_cold_start_pi_cluster_safe,365,0.6904109589041096,0.6888320545609548,0.6907145943547163,0.6666666666666666,0.6569767441860465,0.6766467065868264,0.7733623661767375,0.700134149723021,1735,400,2
fusion_extra_trees,target_integration_binary,split_cold_start_pi_cluster_safe,365,0.7698630136986301,0.7692377167630058,0.7702579380790244,0.7572254335260116,0.7318435754189944,0.7844311377245509,0.8313070828040888,0.7338864841894157,1735,400,2
