model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes,threshold,threshold_validation_metric
fusion_svm,target_integration_binary,split_cold_start_institution_cluster_safe,290,0.8137931034482758,0.5502068014705882,0.8256663602941177,0.20588235294117646,0.1794871794871795,0.2413793103448276,0.7115867353679481,0.18920074142285567,2030,180,2,0.5599999999999999,0.6102490075784915
