model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
dummy,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.32456140350877194,0.08167770419426049,0.15905658185198093,0.5,0.16666666666666666,2253,133,6
fusion_lr,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.39473684210526316,0.31561921049314334,0.392487907063525,0.6753963803158839,0.32396540548663355,2253,133,6
fusion_svm,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.3684210526315789,0.27660923246632624,0.36654989997122384,0.6665098325321869,0.31881147679208816,2253,133,6
fusion_mlp,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.4649122807017544,0.38449423815621,0.46346884336320965,0.7275418315346022,0.3678779085792396,2253,133,6
fusion_extra_trees,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.42105263157894735,0.21528282049191808,0.3165534909443471,0.7169047610616007,0.3955130851948716,2253,133,6
