model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_design_binary,split_random_cluster_stratified,17,0.5,1750,376,374,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.88,0.7516784509600415,0.8771438764919565,0.930186170212766,0.9216073781291173,0.9389261744966443,0.8920082601961797,0.979272482566848,0.8696808510638298,0.7448446826484967,0.8701555133011505,0.9233176838810642,0.9247648902821317,0.921875,0.9125,0.9847033995323284,0.8582887700534759,0.7016331752841123,0.8530861857253421,0.9178294573643411,0.9051987767584098,0.9308176100628931,0.8648921832884097,0.9732064644554835
