epoch,train_loss,val_macro_f1,val_accuracy,val_weighted_f1
1,1.9576305150985718,0.0472636815920398,0.16521739130434782,0.04685269305645685
2,1.976036787033081,0.09713581172834244,0.19130434782608696,0.15597865921216358
3,1.901178002357483,0.2428404582790119,0.4318840579710145,0.3165673078405196
4,1.8534228801727295,0.21585449946688595,0.30144927536231886,0.2704181279172057
5,1.8438612222671509,0.1393794456708364,0.22318840579710145,0.19053545339177355
6,1.8289828300476074,0.19576092264423797,0.2927536231884058,0.25946942620699104
7,1.8007349967956543,0.20780413981863496,0.34492753623188405,0.28058397803274654
8,1.7931807041168213,0.2275393816165525,0.37681159420289856,0.301482892554957
9,1.760542869567871,0.2097586361461918,0.3391304347826087,0.28306283013093747
10,1.7687218189239502,0.20485251405453386,0.3217391304347826,0.2731990101894563
11,1.7543855905532837,0.20479143086210147,0.32753623188405795,0.27696499635015537
12,1.7426899671554565,0.21353210040745665,0.3507246376811594,0.2833952458187272
13,1.7276616096496582,0.23359815341267395,0.4028985507246377,0.30851824521168647
14,1.7291734218597412,0.20831580460914711,0.3884057971014493,0.2949810102331442
15,1.6994270086288452,0.21135157450278666,0.35942028985507246,0.288935872180793
16,1.6961015462875366,0.23136256556118792,0.391304347826087,0.31065903704770864
17,1.6731040477752686,0.19667584741080915,0.4028985507246377,0.2887016230203557
18,1.6459519863128662,0.21471787471787473,0.40869565217391307,0.30029423072901335
19,1.645662546157837,0.24732745270597545,0.3855072463768116,0.3293271448228322
20,1.6453216075897217,0.23697493235789102,0.3855072463768116,0.32122155221876053
21,1.6148967742919922,0.2803814713385349,0.40869565217391307,0.3543459613316012
22,1.6099189519882202,0.2892595778972155,0.391304347826087,0.3536156018168433
23,1.6076173782348633,0.2881374746888823,0.37681159420289856,0.34666329058269624
24,1.5993015766143799,0.3139081901000936,0.41739130434782606,0.3812139796569512
25,1.5931510925292969,0.2882370338414803,0.4,0.36033636436878674
26,1.5778865814208984,0.28086404669609993,0.39420289855072466,0.35141451963901266
27,1.5764081478118896,0.31294179216577017,0.4289855072463768,0.3837117062989604
28,1.5593559741973877,0.31542179073928656,0.4318840579710145,0.3855272560320386
29,1.5629898309707642,0.2535046557857292,0.3652173913043478,0.32379862987526953
30,1.5666885375976562,0.2967567111344329,0.4144927536231884,0.3705711118055573
31,1.5451070070266724,0.3133750566520741,0.43768115942028984,0.38969559890526423
32,1.5392264127731323,0.2625028250981722,0.4,0.3496917572233461
33,1.5363082885742188,0.3187928802435905,0.45507246376811594,0.40160601572943183
34,1.5253818035125732,0.32176618002739166,0.4579710144927536,0.40416708159601467
35,1.5291476249694824,0.31885308254355876,0.45507246376811594,0.40534324543641315
36,1.5203802585601807,0.317970618029403,0.4405797101449275,0.4000663254114046
37,1.498729944229126,0.32215005403792957,0.4318840579710145,0.40109472900205023
38,1.4972974061965942,0.3332910902402271,0.43768115942028984,0.4117222428086258
39,1.4874142408370972,0.3143012414316762,0.4144927536231884,0.3918067818619803
40,1.495501160621643,0.31193140542798287,0.42318840579710143,0.38886090670436707
41,1.4902867078781128,0.31481033040292034,0.40869565217391307,0.3863471672722115
42,1.4742413759231567,0.30173908725143406,0.4115942028985507,0.3810436691556927
43,1.466186285018921,0.3167775849853174,0.4289855072463768,0.3911706432606728
44,1.463879108428955,0.3183884226203269,0.4289855072463768,0.39336642500952507
45,1.4644265174865723,0.33720567066989743,0.43768115942028984,0.40516646129586137
46,1.4482899904251099,0.3519772112739495,0.4405797101449275,0.4171502741505804
47,1.4280357360839844,0.37079197204584197,0.4608695652173913,0.4334770733820404
48,1.4400485754013062,0.34545862654195053,0.4405797101449275,0.41235173112544266
49,1.429885983467102,0.34958234408855726,0.4434782608695652,0.4162066987456327
50,1.4550819396972656,0.30634781442289083,0.3681159420289855,0.3598942308600138
51,1.4841111898422241,0.3845362309860813,0.4463768115942029,0.4407114785695613
52,1.435227632522583,0.3629853596475722,0.4434782608695652,0.42753479947919076
53,1.426619052886963,0.3456526422727881,0.42318840579710143,0.40934568218410994
54,1.406614899635315,0.30275875174997163,0.3826086956521739,0.36756763327771863
55,1.4078489542007446,0.3718416848719035,0.4608695652173913,0.43223012746929934
56,1.3986506462097168,0.36039743399310686,0.4405797101449275,0.42011522524482947
57,1.409812569618225,0.34822341437993093,0.4028985507246377,0.39597984545037834
58,1.383481502532959,0.3367281110445762,0.37971014492753624,0.3726354404809811
59,1.3926547765731812,0.3721022230201511,0.42028985507246375,0.42203440266626635
60,1.352824330329895,0.37080416158871793,0.4289855072463768,0.4270852111041648
61,1.3627827167510986,0.36077526300127594,0.41739130434782606,0.41410476921029027
62,1.3396297693252563,0.3848932234811027,0.43768115942028984,0.4333362831251984
63,1.3500803709030151,0.37749052499560515,0.42028985507246375,0.4299875296468894
64,1.3167272806167603,0.36761139602051324,0.40869565217391307,0.4205381197170298
65,1.3431240320205688,0.3930979321491744,0.4260869565217391,0.436848036423127
66,1.3169466257095337,0.37085890891861034,0.41739130434782606,0.4178919818374717
67,1.3212690353393555,0.3742919501156414,0.45217391304347826,0.43606896083164415
68,1.3236826658248901,0.37965716577106523,0.4434782608695652,0.4376392084827077
69,1.2932924032211304,0.3799757191199265,0.4144927536231884,0.4221892639624466
70,1.2912639379501343,0.3866899110903696,0.4144927536231884,0.4297712045723669
71,1.2885286808013916,0.3862277425121046,0.4318840579710145,0.436674332294443
72,1.2753045558929443,0.38866171641595376,0.4434782608695652,0.44116569976555237
73,1.2766109704971313,0.35584837384125123,0.42028985507246375,0.4128869581362141
74,1.2806901931762695,0.3589226042688001,0.4115942028985507,0.41306164477668356
75,1.274976372718811,0.34561090196240024,0.3884057971014493,0.395159335064097
76,1.2591913938522339,0.35625189719118816,0.4028985507246377,0.40447679286491367
77,1.2717365026474,0.3777081069550257,0.43768115942028984,0.42904479434563486
78,1.2365890741348267,0.3718782007459182,0.43478260869565216,0.42650321722509343
79,1.2371577024459839,0.37995102534576214,0.4144927536231884,0.42042740253266575
80,1.224949598312378,0.3722879676446988,0.4028985507246377,0.41496794586989433
81,1.231026530265808,0.38685363756564245,0.4318840579710145,0.43765880862089157
82,1.2053277492523193,0.36410806456985295,0.42028985507246375,0.41613398457802214
83,1.206958532333374,0.34334391888383536,0.4057971014492754,0.4076434565747058
84,1.2111035585403442,0.3563088376498876,0.391304347826087,0.40191672707432274
85,1.183682918548584,0.36497767471865455,0.40869565217391307,0.4129489767375415
86,1.1722179651260376,0.3686082529480354,0.42028985507246375,0.41740143010730113
87,1.1425939798355103,0.35748677339033436,0.4115942028985507,0.415792851774817
88,1.2009645700454712,0.35930274326009104,0.4,0.4072392304427633
89,1.2518999576568604,0.3904874533493501,0.4,0.41683151613920677
90,1.2235865592956543,0.3689718217475719,0.4,0.40924519569582285
91,1.1595797538757324,0.3954854336266285,0.4753623188405797,0.46096986459886136
92,1.172439694404602,0.3920079366667726,0.4753623188405797,0.4493704386371142
93,1.184149980545044,0.3658059975200291,0.4028985507246377,0.406430617219001
94,1.1739521026611328,0.3564330323095633,0.3652173913043478,0.3712938846142538
95,1.1333903074264526,0.3737360425573479,0.37971014492753624,0.39798036147876603
96,1.133042573928833,0.40696395306320826,0.4434782608695652,0.4532261822139371
97,1.0933676958084106,0.3662736755236049,0.4463768115942029,0.43572517058725063
98,1.123582124710083,0.3991916906501564,0.463768115942029,0.449456553925389
99,1.0926146507263184,0.41254285361943516,0.45507246376811594,0.4578609274718911
100,1.0692412853240967,0.40685797319918476,0.43768115942028984,0.44874223984100864
101,1.0575999021530151,0.38878285254125294,0.4144927536231884,0.42598404172488474
102,1.0723658800125122,0.3779823331168973,0.4144927536231884,0.4177264821058228
103,1.073236346244812,0.3807178617396468,0.42028985507246375,0.42316228088703073
104,1.0556201934814453,0.38077945609845604,0.4144927536231884,0.42116292366768193
105,1.0360722541809082,0.42745449755582626,0.45217391304347826,0.46015958392612993
106,1.0511354207992554,0.39292675298322305,0.42318840579710143,0.43341964878409195
107,1.0296649932861328,0.3915889566483683,0.42028985507246375,0.4331043866936107
108,0.9997102618217468,0.4072361860403822,0.4405797101449275,0.4480288450361678
109,0.988159716129303,0.4066164883298386,0.45217391304347826,0.4505271558878317
110,0.991958737373352,0.41343743073619194,0.45507246376811594,0.4588758931035257
111,0.9601628184318542,0.3974861551978426,0.4318840579710145,0.4395929493300066
112,0.9477378129959106,0.3945756843581516,0.41739130434782606,0.42608471599846304
113,1.0015872716903687,0.3899643965361468,0.4260869565217391,0.43571490122001805
114,0.9521927237510681,0.40972303760231193,0.4492753623188406,0.45649193153519263
115,0.9150992631912231,0.4094852332620429,0.4405797101449275,0.4512228430384869
116,0.9165156483650208,0.4092131750313838,0.43768115942028984,0.45065377145978014
117,0.950648307800293,0.41983093953267975,0.4405797101449275,0.44939746138902525
118,0.9280070662498474,0.40264722413533777,0.4260869565217391,0.4333478753059408
119,0.9200797080993652,0.39580319380079393,0.4289855072463768,0.4310539714391261
120,0.9403596520423889,0.4463735143284356,0.4782608695652174,0.4823862955681074
121,1.0318070650100708,0.40186955003335845,0.43768115942028984,0.44038945424021136
122,0.9552290439605713,0.3659756271377879,0.3855072463768116,0.4003053576842559
123,0.9406284093856812,0.36505413544913407,0.3739130434782609,0.3928465804581302
124,1.0282011032104492,0.39486382458975616,0.4434782608695652,0.44140683515739565
125,0.8880006670951843,0.40720102030938815,0.4753623188405797,0.45967077279935636
126,0.922206461429596,0.43048353414465296,0.48405797101449277,0.48485435411085764
127,0.9207053184509277,0.4212958235423503,0.4463768115942029,0.45970807995560914
128,0.8945993185043335,0.3950737284626297,0.4115942028985507,0.41774867114341113
129,0.9320487976074219,0.42493617126656713,0.4463768115942029,0.4546434541190753
130,0.8531659841537476,0.4272698273932456,0.463768115942029,0.4697747043091671
131,0.88421630859375,0.39755919582558846,0.42318840579710143,0.43284906155247854
132,0.8284805417060852,0.3830957739434859,0.4115942028985507,0.4200579130289819
133,0.8862837553024292,0.41050508723637574,0.4260869565217391,0.444896493385525
134,0.8704091310501099,0.43686264864388974,0.4608695652173913,0.4742028307108723
135,0.851506769657135,0.4673399460270517,0.5159420289855072,0.5074048025763936
136,0.8039114475250244,0.4275683833445912,0.463768115942029,0.465529436441527
137,0.8338427543640137,0.3927199138079979,0.41739130434782606,0.42634852875849155
138,0.9394229650497437,0.38966644769140474,0.39710144927536234,0.4106882710860111
139,0.8337897658348083,0.4194374087506192,0.4492753623188406,0.45366956663745595
140,0.8741945624351501,0.41980995922177083,0.47246376811594204,0.4636804794952853
141,1.0032414197921753,0.41917989115639775,0.4463768115942029,0.45292758930410476
142,0.7862512469291687,0.3967331876473998,0.42028985507246375,0.42849692043598225
143,0.8878512382507324,0.41250751822144366,0.4579710144927536,0.4587377025907761
144,0.8288580775260925,0.41289850569523906,0.4492753623188406,0.4504977459173752
145,0.8666834831237793,0.420652844144465,0.4405797101449275,0.4435920660267692
146,0.8421357870101929,0.42670587204815397,0.4289855072463768,0.44200861851779494
147,0.8057989478111267,0.42493767834272983,0.4318840579710145,0.444767092646978
148,0.7945411205291748,0.4205849176309515,0.4492753623188406,0.4563206869158287
149,0.8134108781814575,0.42104006879249406,0.4492753623188406,0.45451026836584635
150,0.793295681476593,0.42148606998443183,0.4463768115942029,0.4527293443920278
151,0.8018630743026733,0.42099958841384993,0.4434782608695652,0.45550539692339354
152,0.7968716025352478,0.4169871719866336,0.4405797101449275,0.4559769215906061
153,0.7789640426635742,0.42997854419866427,0.47246376811594204,0.4779400330067026
154,0.7741681933403015,0.4188996287652564,0.4608695652173913,0.4644217462301891
155,0.8106976747512817,0.41333021072892223,0.4289855072463768,0.44424875779887374
156,0.749220073223114,0.3923971774780344,0.4,0.4217939119028015
157,0.7449801564216614,0.39690246735022855,0.4115942028985507,0.4249918168931796
158,0.7396836280822754,0.4207524386223342,0.4608695652173913,0.4621698950234721
159,0.7855331301689148,0.44250892515437307,0.4666666666666667,0.4722415508987669
160,0.7243010401725769,0.45005395649273056,0.4608695652173913,0.47253885179909233
161,0.7075119018554688,0.4169247231653743,0.4405797101449275,0.44863363947820395
162,0.7176042199134827,0.4242590293931883,0.4492753623188406,0.4536832470179264
163,0.6905323266983032,0.43796915899478756,0.463768115942029,0.46862351318653883
164,0.6885817646980286,0.43094005587671497,0.45507246376811594,0.4666045308066444
165,0.6853876113891602,0.42650307952249394,0.4434782608695652,0.45861008565331357
166,0.6954479813575745,0.4263530176141605,0.4405797101449275,0.4495695905094646
167,0.7207878232002258,0.4190346562272859,0.43478260869565216,0.44703716684183314
168,0.7167689800262451,0.41090471543906476,0.43478260869565216,0.44702323317615694
169,0.6821922659873962,0.4194278683192334,0.4405797101449275,0.44994213839738956
170,0.6958792209625244,0.4683696731274806,0.48695652173913045,0.4925579774502078
171,0.700077474117279,0.4678432115551791,0.5014492753623189,0.5060743642399873
172,0.7195876836776733,0.4558089164652885,0.48695652173913045,0.4910721805566015
173,0.6646304726600647,0.4674973855618405,0.4956521739130435,0.4982409669696831
174,0.6995112895965576,0.46649062461393354,0.463768115942029,0.47659095491651576
175,0.7314429879188538,0.44865354593311596,0.4492753623188406,0.4646670083828617
176,0.7112710475921631,0.43734642525912865,0.4579710144927536,0.47200157448232
177,0.6525148153305054,0.4644247645602659,0.5014492753623189,0.5001784628979162
178,0.7287958264350891,0.4298564702741426,0.4463768115942029,0.4609834349426056
179,0.6875433921813965,0.41836233108150256,0.4260869565217391,0.4396825305085769
180,0.6835504770278931,0.41737340999571254,0.4318840579710145,0.4464335231318444
181,0.6805459260940552,0.4156677310963046,0.4434782608695652,0.4534932483731029
182,0.6454408764839172,0.4146565419000583,0.45217391304347826,0.4590012886020912
183,0.6426558494567871,0.43578030206607227,0.45507246376811594,0.4680063833471809
184,0.6753398180007935,0.4398450775831066,0.4492753623188406,0.46429727816815214
185,0.6281197667121887,0.4346588907992417,0.4492753623188406,0.46159986449841517
186,0.6076861619949341,0.4514169205160707,0.46956521739130436,0.47766211308066703
187,0.5928706526756287,0.45904607838239203,0.48405797101449277,0.48972701811440367
188,0.6234642863273621,0.45605936750282705,0.4753623188405797,0.4827725026505523
189,0.5920165777206421,0.4510233223415145,0.4753623188405797,0.48201303713732074
190,0.5716475248336792,0.4444015100833683,0.4608695652173913,0.47408741569416163
191,0.5709390044212341,0.4017598827903844,0.41739130434782606,0.43460041471137234
192,0.5654506087303162,0.4236185973399966,0.43768115942028984,0.4463912003777422
193,0.5843484997749329,0.4322625443778852,0.4434782608695652,0.454355426983238
194,0.5900375843048096,0.39965438192424946,0.4260869565217391,0.44297849144465035
195,0.6646018624305725,0.4176463635574316,0.4579710144927536,0.46664587348671593
196,0.5901982188224792,0.4256233117580062,0.4405797101449275,0.4554334372024203
197,0.6076945066452026,0.40832170285012875,0.4115942028985507,0.4296337700972715
198,0.6488611698150635,0.426687554297929,0.43478260869565216,0.4536058202841372
199,0.5725969076156616,0.42825831748117515,0.4811594202898551,0.4787403094316384
200,0.6090127229690552,0.4226671565312285,0.4608695652173913,0.4617413654164098
201,0.6198894381523132,0.4388587100244274,0.4608695652173913,0.4711803316812235
202,0.6273719072341919,0.43358053215905334,0.4579710144927536,0.4645782841277171
203,0.6274092793464661,0.41795331489532245,0.4434782608695652,0.45367651112459756
204,0.6072203516960144,0.4084364100304243,0.4405797101449275,0.44178842570740967
205,0.6192556023597717,0.45216247904976975,0.4782608695652174,0.48510982665167734
206,0.5492272973060608,0.473459760127305,0.4927536231884058,0.5005083464545663
207,0.5813369154930115,0.4450300745930135,0.4579710144927536,0.469763460186324
208,0.5524517297744751,0.4303972208180531,0.45217391304347826,0.45873736853813224
209,0.5523642301559448,0.45423265287981723,0.4753623188405797,0.47834760909294277
210,0.520114004611969,0.4283979222757064,0.463768115942029,0.4658954729211228
211,0.5162830352783203,0.4443045112781954,0.4608695652173913,0.46972561839381055
212,0.5073378682136536,0.41483137467783665,0.43478260869565216,0.44712107658470923
213,0.5318285822868347,0.4053358694130569,0.4260869565217391,0.4339899363769287
214,0.532464861869812,0.4298773913934601,0.4666666666666667,0.4717756102155381
215,0.56434166431427,0.4386812432954464,0.46956521739130436,0.4735845880307955
216,0.5591427683830261,0.4091470063021608,0.40869565217391307,0.42152335979443395
217,0.5513634085655212,0.4037440754078086,0.4057971014492754,0.42365398327618203
218,0.5454815030097961,0.43641069690941814,0.4608695652173913,0.4687382112761853
219,0.5271049737930298,0.44552528369417055,0.4753623188405797,0.4772937861241728
220,0.5288289189338684,0.43692714972068325,0.463768115942029,0.4675635151617216
