accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7593582887700535,0.6045582706766918,0.7778813678581481,0.8519736842105263,0.8931034482758621,0.8144654088050315,0.7198450134770891,0.9346666734972692,metadata_svm,binary,
