accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.3944954128440367,0.3857581967213115,0.3561860806136261,0.45901639344262296,0.3128491620111732,0.8615384615384616,0.5838612368024134,0.3735835567431296,metadata_mlp,binary,
