model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_mmr_multiclass,split_cold_start_pi_cluster_safe,58,0.5,1735,400,365,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.5279538904899136,0.4985176463569365,0.5213812035959356,,,,,,0.4075,0.37595414355698215,0.4074846991954577,,,,,,0.4547945205479452,0.40468393217490756,0.4454005213205034,,,,,
