accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7105263157894737,0.7105040400153906,0.7107713493043883,0.7079646017699115,0.6451612903225806,0.7843137254901961,0.7886710239651417,0.7467752340565159,metadata_lr,binary,
