accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6834862385321101,0.4768909754825248,0.6095945021129154,0.8056338028169014,0.7079207920792079,0.934640522875817,0.5307692307692308,0.7460582521960789,metadata_svm,binary,
