accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7406417112299465,0.7374868844748363,0.7396414003075945,0.7087087087087087,0.7375,0.6820809248554913,0.8099962614672302,0.7808651453179594,metadata_extra_trees,binary,
