accuracy,macro_f1,weighted_f1,roc_auc_macro_ovr,pr_auc_macro,model,target,split_col,label_type,n_train,n_val,n_test,n_features_raw,n_text_embedding_cols,n_metadata_cols,threshold
0.02564102564102564,0.008333333333333333,0.0012820512820512823,,,dummy,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,9,0,9,
0.24749163879598662,0.19457366545583285,0.2695765947994694,,,metadata_lr,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,9,0,9,
0.221850613154961,0.17936264677038696,0.24892293696021964,,,metadata_svm,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,9,0,9,
0.057971014492753624,0.03247597204019222,0.014412611720150613,,,metadata_mlp,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,9,0,9,
0.3010033444816054,0.2033974618842805,0.3087274706153674,,,metadata_extra_trees,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,9,0,9,
