accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7309941520467836,0.6871743885464308,0.7159311083435373,0.5700934579439252,0.7176470588235294,0.4728682170542636,0.6141318193398114,0.6540991484039093,metadata_mlp,binary,
