accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7807017543859649,0.7357930842681005,0.7625471856149134,0.6268656716417911,0.875,0.4883720930232558,0.6927794155111549,0.6962897383435962,metadata_lr,binary,
