accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.5526315789473685,0.3559322033898305,0.39339875111507583,0.0,0.0,0.0,0.5,0.4473684210526316,dummy,binary,
