epoch,loss,threshold,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,val_accuracy,val_macro_f1,val_weighted_f1,val_positive_f1,val_precision,val_recall,val_roc_auc,val_pr_auc
1,0.7005045413970947,0.5,0.4940079893475366,0.4240931847820432,0.4140290154624245,0.6247531270572745,0.48221544715447157,0.8869158878504673,0.5201159731713291,0.48639473564203706,0.3684210526315789,0.3412735849056604,0.28597318768619656,0.475,0.3140495867768595,0.9743589743589743,0.5120021822149482,0.2999600039162771
2,2.925098419189453,0.5,0.5250776742121616,0.34429569266589055,0.36156396309254196,0.0,0.0,0.0,0.6043588690245771,0.5658889828702189,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.6110201854882706,0.3910881958346534
3,0.6394186019897461,0.5,0.6360408344429649,0.6280118104528629,0.6307528367697255,0.5733610822060354,0.6467136150234741,0.5149532710280373,0.6916867460361349,0.6592899977856943,0.7142857142857143,0.6381729667812142,0.7067992145311733,0.4722222222222222,0.5151515151515151,0.4358974358974359,0.7182214948172395,0.4915351988181692
4,1.21713125705719,0.5,0.47492232578783844,0.3219981944026482,0.30584826277038046,0.6439963888052964,0.47492232578783844,1.0,0.6234292666355931,0.5825682413260881,0.2932330827067669,0.22674418604651161,0.13297779332051057,0.45348837209302323,0.2932330827067669,1.0,0.5701036552100381,0.43691515610053033
5,1.1741036176681519,0.5,0.47492232578783844,0.3219981944026482,0.30584826277038046,0.6439963888052964,0.47492232578783844,1.0,0.616620582867887,0.5944193932701052,0.2932330827067669,0.22674418604651161,0.13297779332051057,0.45348837209302323,0.2932330827067669,1.0,0.5567375886524822,0.3797196432490577
6,0.9575924277305603,0.5,0.47492232578783844,0.3219981944026482,0.30584826277038046,0.6439963888052964,0.47492232578783844,1.0,0.624410456545611,0.6049257176274606,0.2932330827067669,0.22674418604651161,0.13297779332051057,0.45348837209302323,0.2932330827067669,1.0,0.5845608292416803,0.4623706150786203
7,0.7617813348770142,0.5,0.4780292942743009,0.3285602781522742,0.31267128584579346,0.6453558504221955,0.4764024933214604,1.0,0.676265790284482,0.6423339826086074,0.2932330827067669,0.22674418604651161,0.13297779332051057,0.45348837209302323,0.2932330827067669,1.0,0.6860338243316966,0.5341534809757102
8,0.6666100025177002,0.5,0.5459387483355526,0.4754303459040411,0.4657845232953718,0.6677492692432608,0.5116973618715779,0.9607476635514018,0.7161912135312567,0.6679855683897209,0.42105263157894735,0.41255090919520454,0.3833262385010884,0.48322147651006714,0.32727272727272727,0.9230769230769231,0.7741407528641571,0.6424490827231442
9,0.6566216349601746,0.5,0.6293830448291168,0.5905306338862779,0.5968567469072301,0.4644002565747274,0.7402862985685071,0.3383177570093458,0.7495192801447295,0.6957657278137407,0.7894736842105263,0.6747030048916841,0.7546066423921438,0.48148148148148145,0.8666666666666667,0.3333333333333333,0.7075831969448991,0.6302534617375828
10,0.6921674013137817,0.5,0.5250776742121616,0.34513784455706326,0.36235477999400323,0.0018656716417910447,0.5,0.0009345794392523365,0.6719768369660533,0.6139256714132791,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.5864702673213311,0.34899885692293053
11,0.7043548226356506,0.5,0.5250776742121616,0.34429569266589055,0.36156396309254196,0.0,0.0,0.0,0.6575449712042092,0.5897727814649019,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.6546644844517184,0.40863699019111804
12,0.7096611261367798,0.5,0.5250776742121616,0.34429569266589055,0.36156396309254196,0.0,0.0,0.0,0.6608938150275318,0.6028495999372183,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.646481178396072,0.36398989714913726
13,0.7013539671897888,0.5,0.5250776742121616,0.34429569266589055,0.36156396309254196,0.0,0.0,0.0,0.6790932288416114,0.6183874114810164,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.6470267321331151,0.4562937357478759
14,0.6930531859397888,0.5,0.5255215268530847,0.3453296311246478,0.3625560983135762,0.0018674136321195146,1.0,0.0009345794392523365,0.6798777067648383,0.6151452657791754,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.7441352973267866,0.5175706870213388
15,0.6856187582015991,0.5,0.5250776742121616,0.34429569266589055,0.36156396309254196,0.0,0.0,0.0,0.7196214281764245,0.644665442138108,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.7577741407528642,0.5484618293833627
16,0.6724117994308472,0.5,0.525965379494008,0.3505115569989808,0.3674426261210457,0.012939001848428836,0.5833333333333334,0.0065420560747663555,0.7195929878891776,0.6435132763783863,0.706766917293233,0.41409691629955947,0.5853400019873473,0.0,0.0,0.0,0.6647572285870158,0.5052149911204601
17,0.666389524936676,0.5,0.5392809587217043,0.39054789379866783,0.40564837568213874,0.08947368421052632,0.7285714285714285,0.04766355140186916,0.7281045338557919,0.6503694607399799,0.7142857142857143,0.46279761904761907,0.6147959183673469,0.09523809523809523,0.6666666666666666,0.05128205128205128,0.7163120567375886,0.5462634182313767
18,0.6593154072761536,0.5,0.5490457168220151,0.4180260181915811,0.4318756215079881,0.14189189189189189,0.7368421052631579,0.07850467289719626,0.7545081805326234,0.6758064244769738,0.6992481203007519,0.45536445536445536,0.6060790797632902,0.09090909090909091,0.4,0.05128205128205128,0.7236770321876704,0.4841845822700047
19,0.6515048146247864,0.5,0.5596981802041722,0.4419234595423873,0.45478195561464013,0.18555008210180624,0.7635135135135135,0.10560747663551402,0.7673379101128921,0.6951909858092377,0.7218045112781954,0.46655826558265584,0.6191511298571633,0.0975609756097561,1.0,0.05128205128205128,0.7834151663938899,0.6052878677541391
