model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_integration_binary,split_cold_start_institution_cluster_safe,206,0.5,2253,133,114,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.8703950288504216,0.8703386022310694,0.8702029382313501,0.8730434782608696,0.816260162601626,0.9383177570093458,0.9296940299097021,0.8995839191505647,0.7969924812030075,0.7635789057870828,0.8003338387446,0.6746987951807228,0.6363636363636364,0.717948717948718,0.8829787234042552,0.7472799677468434,0.8596491228070176,0.858076563958917,0.8596491228070176,0.8431372549019608,0.8431372549019608,0.8431372549019608,0.9315281668222845,0.9371670858779244
