accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7192982456140351,0.611749680715198,0.7515628150836862,0.8160919540229885,0.9102564102564102,0.7395833333333334,0.7881944444444444,0.9564179626397291,metadata_svm,binary,
