model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
dummy,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.32456140350877194,0.08167770419426049,0.15905658185198093,0.5,0.16666666666666666,2253,133,6
fusion_lr,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.2894736842105263,0.23623288840680146,0.28313122134632435,0.6283146367970849,0.27175342001915576,2253,133,6
fusion_svm,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.30701754385964913,0.2371829559329559,0.2982571156913262,0.6123126880461274,0.2714956854783432,2253,133,6
fusion_mlp,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.42105263157894735,0.3221329021329021,0.3909849930902562,0.654397534195097,0.34422838565300745,2253,133,6
fusion_extra_trees,target_mmr_multiclass,split_cold_start_institution_cluster_safe,114,0.4298245614035088,0.21177827460165374,0.3048645781386289,0.6988829353976674,0.3751373979718873,2253,133,6
