epoch,loss,threshold,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,val_accuracy,val_macro_f1,val_weighted_f1,val_positive_f1,val_precision,val_recall,val_roc_auc,val_pr_auc
1,0.7036941051483154,0.5,0.7877019748653501,0.5191788878248019,0.7833475464268548,0.8784998715643463,0.8724489795918368,0.8846352819451629,0.5036432348067025,0.8624923140549176,0.7407407407407407,0.5704545454545454,0.7207070707070707,0.8409090909090909,0.8043478260869565,0.8809523809523809,0.6071428571428572,0.8585945067232327
2,2.521907329559326,0.5,0.13240574506283662,0.11692429647245343,0.030962897180766395,0.0,0.0,0.0,0.6604399940375459,0.9216389586944447,0.2222222222222222,0.18181818181818182,0.0808080808080808,0.0,0.0,0.0,0.5654761904761905,0.830469928293468
3,0.5884416699409485,0.5,0.7715439856373429,0.6349087233176067,0.7991116284384634,0.858256752993595,0.9294330518697226,0.7972064148991206,0.7814900874200988,0.954996664493413,0.6666666666666666,0.6345864661654135,0.6947368421052632,0.7428571428571429,0.9285714285714286,0.6190476190476191,0.740079365079365,0.922072839628985
4,1.1345582008361816,0.5,0.8675942549371634,0.46455179043499156,0.8060849290043436,0.9291035808699831,0.8675942549371634,1.0,0.6959393934079808,0.9339880262190657,0.7777777777777778,0.4375,0.6805555555555556,0.875,0.7777777777777778,1.0,0.498015873015873,0.7972244206009963
5,1.0051789283752441,0.5,0.8675942549371634,0.46455179043499156,0.8060849290043436,0.9291035808699831,0.8675942549371634,1.0,0.7202074583285839,0.9437350561325955,0.7777777777777778,0.4375,0.6805555555555556,0.875,0.7777777777777778,1.0,0.5277777777777778,0.818571231763917
6,0.7308386564254761,0.5,0.8725314183123878,0.5163333944841926,0.8214863040190168,0.9314009661835749,0.8735840507476212,0.9974133471288154,0.7595833296798689,0.9529330595542435,0.7777777777777778,0.5075987841945289,0.7102330293819656,0.8723404255319149,0.7884615384615384,0.9761904761904762,0.6507936507936508,0.8773884647526269
7,0.5781890749931335,0.5,0.7540394973070018,0.6446910154212918,0.7896042948135191,0.8418013856812933,0.9523187459177008,0.7542679772374548,0.8319710294878429,0.9678447950201032,0.5,0.46923917000364035,0.5402257007644703,0.5970149253731343,0.8,0.47619047619047616,0.630952380952381,0.8753746887967961
8,0.6502685546875,0.5,0.236983842010772,0.2363925211788377,0.22077020629644445,0.21514312096029548,1.0,0.12053802379720642,0.837723044008172,0.9707769086350418,0.24074074074074073,0.20787119856887298,0.1182269926455973,0.046511627906976744,1.0,0.023809523809523808,0.6726190476190477,0.8937291215200716
9,0.7235212326049805,0.5,0.1440754039497307,0.13141384771475642,0.05431485473004322,0.026544155181214904,1.0,0.013450594930160372,0.8326146237954527,0.96592096459492,0.2222222222222222,0.18181818181818182,0.0808080808080808,0.0,0.0,0.0,0.8253968253968255,0.9477002754127881
10,0.6926721334457397,0.5,0.16561938958707362,0.15732828119141193,0.09587653661180183,0.0737419033383159,1.0,0.03828246249353337,0.850137224126895,0.9726976760558683,0.2222222222222222,0.18181818181818182,0.0808080808080808,0.0,0.0,0.0,0.7380952380952381,0.9171216161030378
