epoch,train_loss,val_macro_f1,val_accuracy,val_weighted_f1
1,1.95298171043396,0.012345679012345678,0.037037037037037035,0.0027434842249657062
2,1.9852694272994995,0.12406015037593983,0.2222222222222222,0.11403508771929825
3,1.8928459882736206,0.29148629148629146,0.4074074074074074,0.3536956870290203
4,1.864362120628357,0.1990186145380138,0.3333333333333333,0.22147393236254315
5,1.8466864824295044,0.23190440995319042,0.35185185185185186,0.22446962853466917
6,1.8373854160308838,0.2003168456257701,0.3333333333333333,0.19841316408822127
7,1.8062613010406494,0.16176470588235295,0.3148148148148148,0.16938997821350762
8,1.7918438911437988,0.16025641025641027,0.3148148148148148,0.16737891737891739
9,1.770493984222412,0.16615067079463364,0.3148148148148148,0.1728012842563926
10,1.7656843662261963,0.16771929824561402,0.3148148148148148,0.17489278752436646
11,1.7456687688827515,0.1952950558213716,0.3333333333333333,0.20795676058833953
12,1.7344430685043335,0.22930700735578782,0.37037037037037035,0.24313244719748783
13,1.717694878578186,0.20466570466570466,0.35185185185185186,0.21586232697343807
14,1.712692141532898,0.18526315789473682,0.3333333333333333,0.18853801169590642
15,1.6856755018234253,0.18369453044375642,0.3333333333333333,0.18644650842793256
16,1.6675652265548706,0.18333333333333335,0.3333333333333333,0.18888888888888888
17,1.6595699787139893,0.18526315789473682,0.3333333333333333,0.18853801169590642
18,1.624741792678833,0.19319073083778968,0.3333333333333333,0.21322242028124383
19,1.6208128929138184,0.3001461988304093,0.4074074074074074,0.3149772579597141
20,1.6165521144866943,0.184040404040404,0.3148148148148148,0.20610549943883275
21,1.609384536743164,0.30753737003737,0.4074074074074074,0.3479778965890077
22,1.5866872072219849,0.30111636729283786,0.37037037037037035,0.3170277434983318
23,1.5931048393249512,0.26961055740125506,0.3888888888888889,0.3202391206267175
24,1.5699572563171387,0.25330225330225326,0.3888888888888889,0.31019597686264355
25,1.5803534984588623,0.36500341763499655,0.46296296296296297,0.42572255554711697
26,1.564849853515625,0.35725166410650283,0.4444444444444444,0.40627382374694204
27,1.5586212873458862,0.2787623961404449,0.4074074074074074,0.34779735846809023
28,1.5406042337417603,0.2637485970819304,0.4074074074074074,0.3310886644219977
29,1.5549589395523071,0.3251789604730781,0.4074074074074074,0.36934675104609743
30,1.5320665836334229,0.3262331455879843,0.3888888888888889,0.36349016707439646
31,1.532011866569519,0.32130402558901544,0.3888888888888889,0.35620156550683935
32,1.5198410749435425,0.22394179894179897,0.3333333333333333,0.27037037037037037
33,1.518064260482788,0.3130227001194743,0.4074074074074074,0.379131819992035
34,1.5053704977035522,0.34405486332464025,0.4074074074074074,0.39587022548483003
35,1.5197157859802246,0.31565123329829214,0.37037037037037035,0.35313551130544596
36,1.5027132034301758,0.29943019943019944,0.3888888888888889,0.3557454890788224
37,1.5003572702407837,0.2796209892984087,0.37037037037037035,0.33719575655059525
38,1.5001732110977173,0.3042892156862745,0.35185185185185186,0.3298021060275963
39,1.4906305074691772,0.2976608187134503,0.3888888888888889,0.34502923976608185
40,1.482817530632019,0.27338217338217335,0.3888888888888889,0.32736399403066074
41,1.4872767925262451,0.25627705627705627,0.3333333333333333,0.30585217251883917
42,1.4721463918685913,0.2764738079139702,0.35185185185185186,0.3230446712529201
43,1.4790409803390503,0.2638720302935989,0.3333333333333333,0.29734801327938587
44,1.4650535583496094,0.31465201465201464,0.3888888888888889,0.3492775742775743
45,1.454750895500183,0.270883365001012,0.3148148148148148,0.2947380868949497
46,1.4424371719360352,0.2946318387494858,0.3333333333333333,0.3255208843444138
47,1.4307546615600586,0.2934003116558897,0.3333333333333333,0.32305783015722167
48,1.4417403936386108,0.33314054366685947,0.3888888888888889,0.37133431870273975
49,1.4323923587799072,0.35516945516945514,0.4074074074074074,0.3943705610372277
50,1.410280704498291,0.3370403794632469,0.4074074074074074,0.3877318738933984
51,1.405207872390747,0.3050595238095238,0.3333333333333333,0.34093915343915343
52,1.4200325012207031,0.3230761549727067,0.3888888888888889,0.37318291197601544
53,1.4022624492645264,0.3235653235653235,0.3888888888888889,0.3626373626373626
54,1.3940331935882568,0.33266838266838267,0.3888888888888889,0.38006578006578
55,1.3682243824005127,0.319047619047619,0.37037037037037035,0.36261022927689596
56,1.3529683351516724,0.2882275132275132,0.3148148148148148,0.3295414462081129
57,1.3654507398605347,0.27087912087912086,0.3888888888888889,0.34700854700854705
58,1.410177230834961,0.22187650312650312,0.2777777777777778,0.272062556784779
59,1.4798157215118408,0.3125323206205559,0.37037037037037035,0.3655324522971582
60,1.3525241613388062,0.23981481481481481,0.35185185185185186,0.3053497942386831
61,1.4270710945129395,0.30456819166496585,0.35185185185185186,0.3498154573423391
62,1.332821249961853,0.22574484339190223,0.2777777777777778,0.2731422535344104
63,1.3717613220214844,0.2971441450143275,0.3333333333333333,0.3316054391105101
64,1.3316595554351807,0.30480719353268376,0.3888888888888889,0.35084472535452926
65,1.3320350646972656,0.348398849172843,0.4074074074074074,0.40656913128533356
