accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.5963302752293578,0.549924924924925,0.6082630795933548,0.6944444444444444,0.7407407407407407,0.6535947712418301,0.5799396681749623,0.7626579952033825,metadata_lr,binary,
