epoch,train_loss,val_macro_f1,val_accuracy,val_weighted_f1,val_positive_precision,val_positive_recall,val_positive_f1,val_roc_auc,val_pr_auc,val_threshold
38,0.3737298250198364,0.6482101922059601,0.6616541353383458,0.6818200500369244,0.95,0.5757575757575758,0.7169811320754716,0.8517528223410576,0.9461252229773405,
39,0.3825089633464813,0.6414674167838725,0.6541353383458647,0.6744040128450521,0.9491525423728814,0.5656565656565656,0.7088607594936709,0.8511586452762924,0.9457759037839759,
40,0.3607250452041626,0.6212147631502469,0.631578947368421,0.6518362165221249,0.9464285714285714,0.5353535353535354,0.6838709677419355,0.8490790255496139,0.945152548450116,
41,0.36234375834465027,0.6526590693257359,0.6691729323308271,0.689672900199216,0.9365079365079365,0.5959595959595959,0.7283950617283951,0.8529411764705883,0.9472934239073666,
42,0.35499128699302673,0.6862638359644349,0.706766917293233,0.7254609032106669,0.9411764705882353,0.6464646464646465,0.7664670658682635,0.8576945929887106,0.9487757736979232,
43,0.36576125025749207,0.6414674167838725,0.6541353383458647,0.6744040128450521,0.9491525423728814,0.5656565656565656,0.7088607594936709,0.8520499108734403,0.9466918942878217,
44,0.36500492691993713,0.609386697379787,0.6165413533834586,0.6352229551708237,0.9615384615384616,0.5050505050505051,0.6622516556291391,0.8508615567439097,0.9460657704037878,
45,0.34964993596076965,0.6459627329192547,0.6616541353383458,0.6823892028207165,0.9354838709677419,0.5858585858585859,0.7204968944099379,0.8576945929887106,0.9481724649710949,
46,0.34724265336990356,0.6660688665710186,0.6842105263157895,0.7041078305519897,0.9384615384615385,0.6161616161616161,0.7439024390243902,0.8612596553773024,0.9494769782164016,
47,0.34315571188926697,0.6526590693257359,0.6691729323308271,0.689672900199216,0.9365079365079365,0.5959595959595959,0.7283950617283951,0.8600713012477718,0.9492959462865509,
