accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7005347593582888,0.6977341607735603,0.699912404117238,0.6686390532544378,0.6848484848484848,0.653179190751445,0.7808932217525092,0.7894348663199451,metadata_svm,binary,
