model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
fusion_lr,target_design_binary,split_random_cluster_stratified,374,0.8262032085561497,0.6917595445496849,0.8343678035362994,0.895330112721417,0.9174917491749175,0.8742138364779874,0.8004267744833782,0.9575174194202285,1750,376,2
