epoch,loss,threshold,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,val_accuracy,val_macro_f1,val_weighted_f1,val_positive_f1,val_precision,val_recall,val_roc_auc,val_pr_auc
1,0.7024999260902405,0.5,0.49781897491821153,0.4233678982000666,0.4141038795492504,0.6305655836341757,0.48608534322820035,0.8972602739726028,0.5104324553626753,0.4768003779513621,0.5061728395061729,0.43356643356643354,0.4248035914702581,0.6363636363636364,0.49122807017543857,0.9032258064516129,0.5472800152700898,0.5184410353381738
2,2.7821106910705566,0.5,0.5223555070883316,0.3431232091690544,0.3584645958385541,0.0,0.0,0.0,0.6060392655932737,0.5576276124843307,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.609925558312655,0.5865971688925377
3,0.6484153866767883,0.5,0.6303162486368593,0.612428934769599,0.6161516752191304,0.5291666666666667,0.675531914893617,0.4349315068493151,0.6903937998684475,0.6553008892401802,0.6481481481481481,0.6329159212880143,0.6361469997128912,0.5581395348837209,0.6990291262135923,0.4645161290322581,0.6978430998282115,0.683444188032654
4,1.214354157447815,0.5,0.4776444929116685,0.32324723247232473,0.30879452087868753,0.6464944649446495,0.4776444929116685,1.0,0.6063699345096806,0.5710298357644052,0.4783950617283951,0.3235908141962422,0.3096084950643058,0.6471816283924844,0.4783950617283951,1.0,0.6268371826684482,0.619186283054275
5,1.1700958013534546,0.5,0.4776444929116685,0.32324723247232473,0.30879452087868753,0.6464944649446495,0.4776444929116685,1.0,0.6088997006701558,0.5932681076329984,0.4783950617283951,0.3235908141962422,0.3096084950643058,0.6471816283924844,0.4783950617283951,1.0,0.607673220080168,0.5977925436674973
6,0.9425751566886902,0.5,0.4776444929116685,0.3241583579517479,0.3097580569600849,0.6462333825701625,0.47762008733624456,0.9988584474885844,0.6324397527192305,0.6167942588706969,0.4783950617283951,0.3235908141962422,0.3096084950643058,0.6471816283924844,0.4783950617283951,1.0,0.6241267417446077,0.614819771900456
7,0.7438735365867615,0.5,0.4825517993456925,0.3362662003977523,0.32233423859318655,0.6478664192949907,0.479934029686641,0.9965753424657534,0.6637055414152391,0.6396886516053486,0.4845679012345679,0.33664349553128103,0.3231079289963398,0.649895178197065,0.4813664596273292,1.0,0.7138003435770185,0.687989362391506
8,0.6562190651893616,0.5,0.6226826608505998,0.6153038459673117,0.6129217088790061,0.6685823754789272,0.5759075907590759,0.7968036529680366,0.6983042344686895,0.6634040448911485,0.6141975308641975,0.6043956043956044,0.6017048794826572,0.6666666666666666,0.5681818181818182,0.8064516129032258,0.6531399121969841,0.6094357388830244
9,0.6948407292366028,0.5,0.5468920392584514,0.41016546130276826,0.4228626067074863,0.12618296529968454,0.8,0.0684931506849315,0.6465250569584656,0.615877427573919,0.5709876543209876,0.451950106480073,0.462986700319628,0.19653179190751446,0.9444444444444444,0.10967741935483871,0.7409429280397022,0.7385688387336644
10,0.7388331890106201,0.5,0.5223555070883316,0.3431232091690544,0.3584645958385541,0.0,0.0,0.0,0.6184795664483655,0.5769085298413525,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.5948845199465547,0.5521292343506934
11,0.746731698513031,0.5,0.5223555070883316,0.3431232091690544,0.3584645958385541,0.0,0.0,0.0,0.6000073879181322,0.5521246994038982,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.5732391677801107,0.5363317389035566
12,0.7357558608055115,0.5,0.5223555070883316,0.3431232091690544,0.3584645958385541,0.0,0.0,0.0,0.5930007816894023,0.5524128928134455,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.5679709868295476,0.5151180693472196
13,0.716984212398529,0.5,0.5229007633587787,0.3443863991891186,0.35968230082121067,0.002280501710376283,1.0,0.001141552511415525,0.602055747800307,0.5522727930824951,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.5588471082267608,0.5051958494869127
14,0.6875481009483337,0.5,0.5218102508178845,0.3439128446672712,0.3591878051953867,0.0022753128555176336,0.3333333333333333,0.001141552511415525,0.6899255011868333,0.6313299093869442,0.5246913580246914,0.349906191369606,0.36447162192419646,0.01282051282051282,1.0,0.0064516129032258064,0.6761977476617675,0.5955942024211937
15,0.6780902743339539,0.5,0.5261723009814613,0.35191315716170796,0.3669386564185111,0.015855039637599093,1.0,0.007990867579908675,0.7240779401530968,0.6619726276750957,0.5216049382716049,0.34279918864097364,0.3576114992612626,0.0,0.0,0.0,0.7134949417827829,0.6360385379562747
16,0.662943959236145,0.5,0.5452562704471101,0.41084362409386094,0.4234256298027268,0.12943632567849686,0.7560975609756098,0.07077625570776255,0.746169006968475,0.679991448855551,0.5493827160493827,0.4133928571428571,0.42559707524985296,0.13095238095238096,0.8461538461538461,0.07096774193548387,0.748158045428517,0.6962888959437643
17,0.6555268168449402,0.5,0.6330425299890948,0.6039584835396353,0.6087570586077554,0.49663425579655945,0.720173535791757,0.3789954337899543,0.761936254182515,0.7014667213373857,0.6512345679012346,0.6184302404352221,0.6232645623775819,0.5065502183406113,0.7837837837837838,0.3741935483870968,0.7750334033212445,0.7227515413564636
18,0.6513689160346985,0.5,0.6968375136314068,0.6931146230594398,0.6946258954698422,0.6593137254901961,0.7116402116402116,0.6141552511415526,0.7829578602682529,0.731467452856157,0.6481481481481481,0.6458676893576223,0.6470956287063669,0.6174496644295302,0.6433566433566433,0.5935483870967742,0.7234395877075778,0.6745214304350424
19,0.6427575349807739,0.5,0.7208287895310797,0.7208125208125208,0.7209078090212223,0.7186813186813187,0.6927966101694916,0.7465753424657534,0.7879149150151095,0.7346372576512266,0.7098765432098766,0.7098654879396411,0.7099428748312895,0.7080745341614907,0.6826347305389222,0.7354838709677419,0.7917541515556403,0.753763061040499
20,0.6385672092437744,0.5,0.707742639040349,0.7045719011761538,0.7059403248859644,0.6739659367396593,0.7213541666666666,0.632420091324201,0.7791381874338661,0.7266342679277469,0.6450617283950617,0.6421952273491142,0.6435790554402613,0.6101694915254238,0.6428571428571429,0.5806451612903226,0.7335369345294903,0.6898438006192424
21,0.642238438129425,0.5,0.6504907306434023,0.6419656418048362,0.6444358088888024,0.5867182462927144,0.674074074074074,0.519406392694064,0.7303963975557907,0.6756145299806969,0.6820987654320988,0.6726662808604134,0.675067276933206,0.6171003717472119,0.7280701754385965,0.535483870967742,0.7601450658522619,0.7192997875116897
22,0.6377507448196411,0.5,0.6472191930207197,0.6400403461273027,0.6423131856842919,0.5892063492063492,0.6638054363376252,0.5296803652968036,0.731793548202591,0.6711225541617692,0.6481481481481481,0.6402524544179524,0.6425553650892595,0.5869565217391305,0.6694214876033058,0.5225806451612903,0.7244894063752624,0.7138141829531596
23,0.6287843585014343,0.5,0.6897491821155943,0.6879567374900388,0.6890141508662657,0.664306784660767,0.6874236874236874,0.6426940639269406,0.7563947197834148,0.7155792978050194,0.6604938271604939,0.6586206896551724,0.6597133531999432,0.6333333333333333,0.6551724137931034,0.6129032258064516,0.7205191830502005,0.6862357855800494
24,0.6267461180686951,0.5,0.6952017448200655,0.6947180759370941,0.6941747766438936,0.7068694284216046,0.6537342386032978,0.769406392694064,0.7557667467421663,0.6973520841384183,0.7376543209876543,0.7376518218623482,0.7376168341080622,0.7384615384615385,0.7058823529411765,0.7741935483870968,0.7722466119488451,0.7232652587036166
25,0.6132364273071289,0.5,0.7202835332606325,0.7196526684996098,0.7190580603340481,0.7329515877147319,0.6736842105263158,0.8036529680365296,0.7931990638792766,0.7469165074131985,0.6975308641975309,0.6958620689655173,0.6948886050801759,0.7183908045977011,0.6476683937823834,0.8064516129032258,0.7898453903416682,0.7707036614303446
26,0.6127873659133911,0.5,0.712649945474373,0.7124275689498967,0.7120700223811309,0.7204244031830239,0.6729435084241824,0.7751141552511416,0.7792537726046462,0.7313111234802567,0.7283950617283951,0.7283847121137066,0.7283122648108867,0.7300613496932515,0.695906432748538,0.7677419354838709,0.7571673983584654,0.687704271764772
27,0.6065248250961304,0.5,0.7017448200654307,0.7008732003381284,0.7015951479910455,0.6847262247838617,0.6915017462165308,0.678082191780822,0.7720040800373686,0.7128347468709122,0.7098765432098766,0.7095999084633281,0.7099871971084959,0.7006369426751592,0.6918238993710691,0.7096774193548387,0.7713304065661386,0.7462259767338799
28,0.6028735637664795,0.5,0.6941112322791713,0.6911693328710812,0.6925170186334464,0.6610271903323263,0.7021822849807445,0.6244292237442922,0.7746875625589841,0.7147003977199875,0.6820987654320988,0.6774249673771204,0.6791027410378819,0.6385964912280702,0.7,0.5870967741935483,0.7584653559839665,0.713460917800553
29,0.6050962209701538,0.5,0.6821155943293348,0.6768092430896424,0.6786608209690245,0.6353971232020013,0.7026279391424619,0.5799086757990868,0.7648604398432808,0.7095078189969625,0.6450617283950617,0.6367535949305386,0.6391273473489738,0.5818181818181818,0.6666666666666666,0.5161290322580645,0.7279633517846917,0.6753407763107927
30,0.5960384011268616,0.5,0.6897491821155943,0.6869637784911149,0.6882840276079202,0.6574352799518363,0.6955414012738853,0.6232876712328768,0.7670255764959344,0.7096160275479011,0.7067901234567902,0.7033281606924271,0.7047129457981722,0.671280276816609,0.7238805970149254,0.6258064516129033,0.7695361710250048,0.7284667778912498
31,0.593631386756897,0.5,0.7001090512540894,0.6998488383165111,0.700243976480982,0.6910112359550562,0.6803097345132744,0.702054794520548,0.7682827141781299,0.7114827171744094,0.691358024691358,0.6913462637655756,0.6914285902460526,0.6894409937888198,0.6646706586826348,0.7161290322580646,0.7639244130559267,0.7277134434105684
32,0.5849453806877136,0.5,0.7137404580152672,0.7136954297423126,0.7135348941604741,0.7172859450726979,0.6788990825688074,0.7602739726027398,0.7755621967378767,0.7194519666781403,0.691358024691358,0.6913462637655756,0.6914285902460526,0.6894409937888198,0.6646706586826348,0.7161290322580646,0.769727047146402,0.7262989227013433
33,0.584359347820282,0.5,0.7175572519083969,0.7175542289030539,0.7175129144966996,0.7184782608695652,0.6856846473029046,0.7545662100456622,0.7758017082773281,0.7124442131811451,0.7006172839506173,0.7005916145074166,0.7007114052423531,0.6978193146417445,0.6746987951807228,0.7225806451612903,0.7683527390723421,0.7181286247765948
34,0.5769379138946533,0.5,0.7137404580152672,0.7137396920572241,0.7137606282437345,0.7132714363735664,0.6837696335078534,0.7454337899543378,0.7815619012211514,0.7294834071749705,0.7098765432098766,0.7098654879396411,0.7099428748312895,0.7080745341614907,0.6826347305389222,0.7354838709677419,0.774384424508494,0.727021786986511
35,0.5779464244842529,0.5,0.7088331515812432,0.7088206856608705,0.7089058694500835,0.7069154774972558,0.6807610993657506,0.7351598173515982,0.7708804015214344,0.7167198957333538,0.7438271604938271,0.7438247201714694,0.7438588846844781,0.7430340557275542,0.7142857142857143,0.7741935483870968,0.7754533307883185,0.7004235810842364
36,0.561794102191925,0.5,0.7202835332606325,0.7202594976848404,0.7203754339916025,0.7176664832140892,0.6928799149840595,0.7442922374429224,0.7902295974299577,0.7364047956417294,0.7129629629629629,0.7129602286258633,0.7129985093452585,0.7120743034055728,0.6845238095238095,0.7419354838709677,0.7755296812368773,0.7179034797234289
37,0.5659274458885193,0.5,0.7241003271537623,0.7240921242912053,0.7241593877641729,0.7225877192982456,0.6951476793248945,0.752283105022831,0.7803274039332324,0.7182959011833132,0.7283950617283951,0.7277310924369749,0.7283120655669675,0.7142857142857143,0.7189542483660131,0.7096774193548387,0.7767131131895401,0.7333332204599734
38,0.5653970837593079,0.5,0.7164667393675027,0.7163803942981063,0.716159135057778,0.7213290460878885,0.6797979797979798,0.7682648401826484,0.7798281236594504,0.7245354341303439,0.7129629629629629,0.7129602286258633,0.7129985093452585,0.7120743034055728,0.6845238095238095,0.7419354838709677,0.7818285932429853,0.7316352374936537
39,0.5588344931602478,0.5,0.7175572519083969,0.7172340962558695,0.7168066968444623,0.7267932489451476,0.6754901960784314,0.7865296803652968,0.7848721651843167,0.7344242910731938,0.6882716049382716,0.6874110443512567,0.6867023473972442,0.7038123167155426,0.6451612903225806,0.7741935483870968,0.7533117007062416,0.7121627495532631
40,0.564119815826416,0.5,0.722464558342421,0.7216860203205167,0.7210278747762263,0.7364060072501295,0.6739336492890995,0.8116438356164384,0.7781694168787714,0.7227222941586374,0.7191358024691358,0.7191117208265454,0.7189993398277906,0.7217125382262997,0.686046511627907,0.7612903225806451,0.7646115670929566,0.6904283596867355
41,0.5538423657417297,0.5,0.7290076335877863,0.7287268885367142,0.7283367004996311,0.7374537770734284,0.6863323500491643,0.7968036529680366,0.7884445810812098,0.723548724745331,0.7376543209876543,0.7376318271456743,0.7377367984082476,0.735202492211838,0.7108433734939759,0.7612903225806451,0.7911433479671692,0.7244203427454982
42,0.5525286197662354,0.5,0.7186477644492911,0.7185393158173372,0.718292293933442,0.7240641711229947,0.6810865191146881,0.7728310502283106,0.7862824234278034,0.7286035725285295,0.7283950617283951,0.7282293731889584,0.7279394182449441,0.7349397590361446,0.6892655367231638,0.7870967741935484,0.7798434815804542,0.7103810402620023
43,0.5549419522285461,0.5,0.7251908396946565,0.725032573580595,0.7247376230952988,0.731629392971246,0.6856287425149701,0.7842465753424658,0.7802225431597413,0.7185088705375409,0.7283950617283951,0.7283847121137066,0.7283122648108867,0.7300613496932515,0.695906432748538,0.7677419354838709,0.7947699942737164,0.7620865622421966
44,0.5565798878669739,0.5,0.7202835332606325,0.720203592760948,0.7199921372456537,0.7249329758713137,0.6835187057633973,0.771689497716895,0.777536677438728,0.714133976905837,0.7376543209876543,0.7375318078282997,0.7372867815095904,0.743202416918429,0.6988636363636364,0.7935483870967742,0.7853788891009735,0.7108714245503487
45,0.5438064932823181,0.5,0.7311886586695747,0.7311706757378325,0.7310723690443085,0.7333693888588426,0.696813977389517,0.773972602739726,0.791896645408528,0.7302305407542462,0.6975308641975309,0.697484756097561,0.6973233777476663,0.7012195121951219,0.6647398843930635,0.7419354838709677,0.7911051727428899,0.7663835929838834
46,0.5485324859619141,0.5,0.7317339149400218,0.7314269794553818,0.7310210325240839,0.740506329113924,0.6882352941176471,0.8013698630136986,0.7867930238987235,0.7200104802721564,0.7191358024691358,0.7186829124008893,0.7181951846350854,0.7299703264094956,0.6758241758241759,0.7935483870967742,0.7560603168543616,0.685995189449086
