accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6310160427807486,0.6301593671176335,0.6314919737047016,0.6123595505617978,0.5956284153005464,0.630057803468208,0.69579846432577,0.6301799950786583,metadata_svm,binary,
