accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6493150684931507,0.6493124361976821,0.6493940373572082,0.6483516483516484,0.5989847715736041,0.7065868263473054,0.7156595899110869,0.6605765469817998,metadata_svm,binary,
