accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7079152731326644,0.4699824991881067,0.8068889727768233,0.8251001335113485,0.9903846153846154,0.7070938215102975,0.7225151726196398,0.9816876754163439,metadata_lr,binary,
