accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.5374331550802139,0.34956521739130436,0.3757358753778191,0.0,0.0,0.0,0.5,0.4625668449197861,dummy,binary,
