accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.8301369863013699,0.5741117133393556,0.8048058638881671,0.904320987654321,0.8668639053254438,0.9451612903225807,0.7563343108504399,0.9340839694698774,metadata_extra_trees,binary,
