model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
dummy,target_mmr_multiclass,split_random_cluster_stratified,374,0.3048128342245989,0.0778688524590164,0.1424125536950995,0.5,0.16666666666666666,1750,376,6
fusion_lr,target_mmr_multiclass,split_random_cluster_stratified,374,0.3663101604278075,0.3261994109876189,0.36457110163687495,0.693768260585343,0.3084683257731176,1750,376,6
fusion_svm,target_mmr_multiclass,split_random_cluster_stratified,374,0.38235294117647056,0.34743651732475916,0.37881690171528226,0.6798652117842353,0.29972532603454377,1750,376,6
fusion_mlp,target_mmr_multiclass,split_random_cluster_stratified,374,0.43315508021390375,0.3586026159267334,0.407158031200369,0.7287287778687291,0.36771130352174425,1750,376,6
fusion_extra_trees,target_mmr_multiclass,split_random_cluster_stratified,374,0.47058823529411764,0.3262415357157929,0.38263306729538166,0.747988028399804,0.38203099033938587,1750,376,6
