model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_mmr_multiclass,split_cross_program_cluster_safe,148,0.5,2228,54,218,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.6754937163375224,0.6689691584364037,0.6748708107263143,,,,,,0.3888888888888889,0.31654151404151404,0.355997150997151,,,,,,0.38073394495412843,0.300583497330352,0.39781968653863053,,,,,
