model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes,threshold,threshold_validation_metric
fusion_mlp,target_integration_binary,split_cold_start_pi_cluster_safe,336,0.7648809523809523,0.5966386554621849,0.7951180472188875,0.33613445378151263,0.25316455696202533,0.5,0.768918918918919,0.32992515675927464,1762,402,2,0.12,0.6860819614261416
