accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7807017543859649,0.7793263646922184,0.7811602176172138,0.7619047619047619,0.7407407407407407,0.7843137254901961,0.8549642079053844,0.8188014803955663,metadata_mlp,binary,
