model,target,split_col,eval_split,n,best_epoch,best_val_macro_f1,seed,accuracy,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,threshold
text_hgt,target_design_binary,split_edu_to_eng_cluster_safe,train,1835,42,0.7990836405564912,42,0.8403269754768392,0.7517761929890411,0.8578593840533467,0.971997052321297,0.837992376111817,0.9000341180484476,0.9244889414674281,0.9869206414415812,
text_hgt,target_design_binary,split_edu_to_eng_cluster_safe,validation,323,42,0.7990836405564912,42,0.8730650154798761,0.7990836405564912,0.8870308872766376,0.991701244813278,0.8597122302158273,0.9210019267822736,0.9326139088729016,0.9896410254980815,
text_hgt,target_design_binary,split_edu_to_eng_cluster_safe,test,342,42,0.7990836405564912,42,0.8333333333333334,0.7664690026954177,0.8431985624438455,0.9397590361445783,0.8478260869565217,0.8914285714285715,0.8987154150197628,0.9743096539091025,
