model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes,threshold,threshold_validation_metric
fusion_extra_trees,target_integration_binary,split_cold_start_pi_cluster_safe,336,0.7738095238095238,0.6144927536231884,0.8033126293995859,0.36666666666666664,0.275,0.55,0.8026182432432433,0.45833339889971353,1762,402,2,0.19,0.6891857064419618
