accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6818181818181818,0.6796170319979844,0.6816051673194531,0.6530612244897959,0.6588235294117647,0.6473988439306358,0.7562476634170189,0.7196467481912918,metadata_extra_trees,binary,
