accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7681159420289855,0.48514283191310875,0.8472633081666594,0.8668373879641486,0.9840116279069767,0.7745995423340961,0.686349616953537,0.984444198724833,metadata_svm,binary,
