model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
fusion_mlp,target_design_binary,split_cold_start_institution_cluster_safe,114,0.8245614035087719,0.6842105263157895,0.8282548476454293,0.8947368421052632,0.9042553191489362,0.8854166666666666,0.8541666666666666,0.9706717232855697,2253,133,2
