accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7105263157894737,0.6959017056018106,0.702921518491889,0.6292134831460674,0.7368421052631579,0.5490196078431373,0.8204170557111734,0.7876209980986498,metadata_lr,binary,
