model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
dummy,target_design_binary,split_random_cluster_stratified,374,0.8502673796791443,0.4595375722543353,0.7814596148496183,0.9190751445086706,0.8502673796791443,1.0,0.5,0.8502673796791443,1750,376,2
fusion_lr,target_design_binary,split_random_cluster_stratified,374,0.8288770053475936,0.7056277056277056,0.8390628978864273,0.8961038961038961,0.9261744966442953,0.8679245283018868,0.8165992812219226,0.9588665510710441,1750,376,2
fusion_svm,target_design_binary,split_random_cluster_stratified,374,0.8342245989304813,0.711376649240727,0.8432871525961189,0.8996763754045307,0.9266666666666666,0.8742138364779874,0.800033692722372,0.9538592150429528,1750,376,2
fusion_mlp,target_design_binary,split_random_cluster_stratified,374,0.8582887700534759,0.6914911830166067,0.850403793211733,0.9183359013867488,0.9003021148036254,0.9371069182389937,0.8849393530997305,0.9764817350643553,1750,376,2
fusion_extra_trees,target_design_binary,split_random_cluster_stratified,374,0.8663101604278075,0.6338502506265664,0.8382277552169193,0.9255952380952381,0.8785310734463276,0.9779874213836478,0.8724730458221025,0.9738925719593808,1750,376,2
