model,target,split_col,eval_split,n,best_epoch,best_val_macro_f1,seed,accuracy,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,threshold
text_hgt,target_design_binary,split_random_cluster_stratified,train,1750,92,0.784568372803667,42,0.8977142857142857,0.826966109662334,0.9047322013012085,0.9753444525018129,0.9026845637583892,0.9376089229696758,0.9586112545172949,0.992820516527652,
text_hgt,target_design_binary,split_random_cluster_stratified,validation,376,92,0.784568372803667,42,0.8723404255319149,0.784568372803667,0.8811176308047397,0.9594594594594594,0.8875,0.922077922077922,0.9143973214285713,0.9840996838423239,
text_hgt,target_design_binary,split_random_cluster_stratified,test,374,92,0.784568372803667,42,0.8449197860962567,0.7393790849673203,0.8555625458739646,0.9421768707482994,0.8710691823899371,0.9052287581699346,0.8783692722371967,0.9762598920293764,
