model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
dummy,target_design_binary,split_random_cluster_stratified,374,0.8502673796791443,0.4595375722543353,0.7814596148496183,0.9190751445086706,0.8502673796791443,1.0,0.5,0.8502673796791443,1750,376,2
fusion_lr,target_design_binary,split_random_cluster_stratified,374,0.8262032085561497,0.6917595445496849,0.8343678035362994,0.895330112721417,0.9174917491749175,0.8742138364779874,0.8004267744833782,0.9575174194202285,1750,376,2
fusion_svm,target_design_binary,split_random_cluster_stratified,374,0.8155080213903744,0.6643121951219512,0.8221341332985521,0.8896,0.9055374592833876,0.8742138364779874,0.7865004492362982,0.9542099079319847,1750,376,2
fusion_mlp,target_design_binary,split_random_cluster_stratified,374,0.8770053475935828,0.7345061728395061,0.8707645078233314,0.9290123456790124,0.9121212121212121,0.9465408805031447,0.8543912848158132,0.970556283733021,1750,376,2
fusion_extra_trees,target_design_binary,split_random_cluster_stratified,374,0.8609625668449198,0.5902233459755584,0.8235578060669159,0.9233038348082596,0.8694444444444445,0.9842767295597484,0.8542228212039533,0.9705358917221251,1750,376,2
