model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes
dummy,target_integration_binary,split_edu_to_eng_cluster_safe,342,0.6228070175438597,0.3837837837837838,0.47804646752015173,0.0,0.0,0.0,0.5,0.37719298245614036,1841,317,2
fusion_lr,target_integration_binary,split_edu_to_eng_cluster_safe,342,0.7660818713450293,0.7552334943639292,0.7678899341752126,0.7037037037037037,0.6737588652482269,0.7364341085271318,0.8524584197692615,0.7585319873690444,1841,317,2
fusion_svm,target_integration_binary,split_edu_to_eng_cluster_safe,342,0.7222222222222222,0.7124651533253683,0.7254745785211736,0.6594982078853047,0.6133333333333333,0.7131782945736435,0.8196673581540925,0.7055223924840023,1841,317,2
fusion_mlp,target_integration_binary,split_edu_to_eng_cluster_safe,342,0.8070175438596491,0.7847497711321331,0.8017542521240544,0.7155172413793104,0.8058252427184466,0.6434108527131783,0.9000254758525312,0.8260845541261606,1841,317,2
fusion_extra_trees,target_integration_binary,split_edu_to_eng_cluster_safe,342,0.7865497076023392,0.7731910061321826,0.7867106558128228,0.7181467181467182,0.7153846153846154,0.7209302325581395,0.8808457983040361,0.781767753147632,1841,317,2
