accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,target,split_col,label_type,n_train,n_val,n_test,n_features_raw,n_text_embedding_cols,n_metadata_cols,threshold
0.7018348623853211,0.4123989218328841,0.5788718811048741,0.8247978436657682,0.7018348623853211,1.0,0.5,0.7018348623853211,dummy,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,9,0,9,
0.5963302752293578,0.549924924924925,0.6082630795933548,0.6944444444444444,0.7407407407407407,0.6535947712418301,0.5799396681749623,0.7626579952033825,metadata_lr,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,9,0,9,
0.6834862385321101,0.4768909754825248,0.6095945021129154,0.8056338028169014,0.7079207920792079,0.934640522875817,0.5307692307692308,0.7460582521960789,metadata_svm,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,9,0,9,
0.7018348623853211,0.4123989218328841,0.5788718811048741,0.8247978436657682,0.7018348623853211,1.0,0.5939165409753645,0.7769868966212977,metadata_mlp,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,9,0,9,
0.6926605504587156,0.4092140921409214,0.5744014320877153,0.8184281842818428,0.6990740740740741,0.9869281045751634,0.6334338863750628,0.8050025775607252,metadata_extra_trees,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,9,0,9,
