model,target,split_col,best_epoch,threshold,num_train,num_validation,num_test,num_nodes,num_edges,feature_dim,hidden_channels,num_layers,dropout,lr,weight_decay,device,train_accuracy,train_macro_f1,train_weighted_f1,train_positive_f1,train_precision,train_recall,train_roc_auc,train_pr_auc,validation_accuracy,validation_macro_f1,validation_weighted_f1,validation_positive_f1,validation_precision,validation_recall,validation_roc_auc,validation_pr_auc,test_accuracy,test_macro_f1,test_weighted_f1,test_positive_f1,test_precision,test_recall,test_roc_auc,test_pr_auc
simteg_graphsage,target_design_binary,split_cold_start_pi_cluster_safe,7,0.5,1735,400,365,32161,516227,892,128,2,0.35,0.003,0.0001,cuda,0.7654178674351585,0.691333092919822,0.7953132529160531,0.8425531914893617,0.9714540588760036,0.7438524590163934,0.8898483656967717,0.9777360558878947,0.7325,0.6293698421357996,0.7799105465062911,0.8248772504091653,0.980544747081712,0.711864406779661,0.9097887496929501,0.9872352029491098,0.7561643835616438,0.6778080833126705,0.7888128419987162,0.8366972477064221,0.9702127659574468,0.7354838709677419,0.8857478005865104,0.9780732360154345
