model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
fusion_mlp,target_mmr_multiclass,split_random_cluster_stratified,374,0.46524064171123,0.39714303222595654,0.4452225861194071,0.7780775868190809,0.4435869713632084,1750,376,6
