model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,positive_f1,positive_precision,positive_recall,roc_auc,pr_auc,n_train,n_validation,n_classes,threshold,threshold_validation_metric
fusion_lr,target_integration_binary,split_random_cluster_stratified,371,0.8436657681940701,0.6106889564336373,0.8420422364047988,0.30952380952380953,0.3170731707317073,0.3023255813953488,0.6125212705615428,0.2835360146891875,1751,378,2,0.6,0.6708272859216255
