epoch,train_loss,val_macro_f1,val_accuracy,val_weighted_f1,val_positive_precision,val_positive_recall,val_positive_f1,val_roc_auc,val_pr_auc,val_threshold
1,0.8046578764915466,0.14285714285714285,0.16666666666666666,0.047619047619047616,0.16666666666666666,1.0,0.2857142857142857,0.7950617283950617,0.40234150805838653,
2,1.1162135601043701,0.14285714285714285,0.16666666666666666,0.047619047619047616,0.16666666666666666,1.0,0.2857142857142857,0.8641975308641976,0.549388882722216,
3,0.7470255494117737,0.45454545454545453,0.8333333333333334,0.7575757575757576,0.0,0.0,0.0,0.8469135802469137,0.5604873521540188,
4,0.7313206791877747,0.45454545454545453,0.8333333333333334,0.7575757575757576,0.0,0.0,0.0,0.8345679012345679,0.5551208667875334,
5,0.7304142713546753,0.45454545454545453,0.8333333333333334,0.7575757575757576,0.0,0.0,0.0,0.8246913580246913,0.4875629345237188,
6,0.7214938998222351,0.45454545454545453,0.8333333333333334,0.7575757575757576,0.0,0.0,0.0,0.837037037037037,0.49747871224320506,
7,0.6990099549293518,0.5741935483870968,0.7962962962962963,0.7792114695340502,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.8395061728395061,0.5002020356187022,
8,0.6937624216079712,0.5984344422700587,0.6481481481481481,0.6926288323548597,0.3076923076923077,0.8888888888888888,0.45714285714285713,0.8320987654320987,0.49655943185354945,
9,0.6873724460601807,0.16690042075736328,0.18518518518518517,0.08461898083216457,0.16981132075471697,1.0,0.2903225806451613,0.8222222222222222,0.4801180301180301,
10,0.69020676612854,0.14285714285714285,0.16666666666666666,0.047619047619047616,0.16666666666666666,1.0,0.2857142857142857,0.817283950617284,0.47495328745328746,
11,0.6904256939888,0.19009417509591908,0.2037037037037037,0.12010231368445529,0.17307692307692307,1.0,0.29508196721311475,0.8148148148148148,0.4712902837902838,
12,0.6859428882598877,0.4537844436693408,0.46296296296296297,0.5009882571793978,0.23684210526315788,1.0,0.3829787234042553,0.817283950617284,0.48707154606277414,
13,0.6778897047042847,0.7137349397590362,0.7962962962962963,0.8162248995983936,0.4375,0.7777777777777778,0.56,0.8197530864197531,0.49500805399928205,
14,0.6677132844924927,0.6748768472906403,0.7962962962962963,0.8073344280240832,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.817283950617284,0.49433329016662353,
15,0.6661466956138611,0.6748768472906403,0.7962962962962963,0.8073344280240832,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.8148148148148148,0.4906702865036199,
16,0.6592499017715454,0.6575052854122622,0.7777777777777778,0.7928118393234672,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.8074074074074075,0.48790330947193694,
17,0.6549105048179626,0.6575052854122622,0.7777777777777778,0.7928118393234672,0.38461538461538464,0.5555555555555556,0.45454545454545453,0.7999999999999999,0.43620377443906866,
18,0.6493919491767883,0.6748768472906403,0.7962962962962963,0.8073344280240832,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.7999999999999999,0.4428070386403721,
19,0.6427987813949585,0.6748768472906403,0.7962962962962963,0.8073344280240832,0.4166666666666667,0.5555555555555556,0.47619047619047616,0.7975308641975308,0.4463526090559884,
20,0.634852409362793,0.6961636828644502,0.7962962962962963,0.8124467178175618,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.8074074074074074,0.4672042554395496,
21,0.6205177903175354,0.6961636828644502,0.7962962962962963,0.8124467178175618,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.8049382716049382,0.4578728461081403,
22,0.6065400838851929,0.7339901477832512,0.8333333333333334,0.8423645320197045,0.5,0.6666666666666666,0.5714285714285714,0.7999999999999999,0.4455716586151369,
23,0.5900419354438782,0.7339901477832512,0.8333333333333334,0.8423645320197045,0.5,0.6666666666666666,0.5714285714285714,0.7925925925925925,0.42894750776341894,
