accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.6100917431192661,0.5233440514469453,0.605427888728281,0.32,0.3333333333333333,0.3076923076923077,0.5352941176470588,0.32321940909105246,metadata_svm,binary,
