result_dir,accuracy,split_folder,model_family,macro_f1,weighted_f1,positive_precision,positive_recall,positive_f1,roc_auc,pr_auc,model,target,split_col,task_type,train_rows,validation_rows,test_rows,embedding_file,embedding_missing_train,embedding_missing_test,threshold,threshold_validation_score
node2vec/mmr_multiclass/temporal_cluster_safe,0.241917502787068,mmr_multiclass,temporal_cluster_safe,0.1854580071883053,0.2698943024423635,,,,,,emb_lr,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/temporal_cluster_safe,0.2552954292084727,mmr_multiclass,temporal_cluster_safe,0.1850328554064468,0.2829105093390388,,,,,,emb_svm,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/temporal_cluster_safe,0.1605351170568562,mmr_multiclass,temporal_cluster_safe,0.1116987165473582,0.2005449984097693,,,,,,emb_rf,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/temporal_cluster_safe,0.1716833890746934,mmr_multiclass,temporal_cluster_safe,0.1329724587241905,0.2142531497754811,,,,,,emb_extra_trees,target_mmr_multiclass,split_temporal_cluster_safe,multiclass,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cross_program_cluster_safe,0.2293577981651376,mmr_multiclass,cross_program_cluster_safe,0.0621890547263681,0.0855812679720662,,,,,,dummy,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cross_program_cluster_safe,0.2614678899082568,mmr_multiclass,cross_program_cluster_safe,0.2167152366279158,0.2682868745879926,,,,,,emb_lr,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cross_program_cluster_safe,0.2981651376146789,mmr_multiclass,cross_program_cluster_safe,0.2313108281386102,0.2847427249322999,,,,,,emb_svm,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cross_program_cluster_safe,0.2568807339449541,mmr_multiclass,cross_program_cluster_safe,0.1051616238782014,0.1525628372510578,,,,,,emb_rf,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cross_program_cluster_safe,0.2431192660550458,mmr_multiclass,cross_program_cluster_safe,0.1239335018412229,0.1752894082301435,,,,,,emb_extra_trees,target_mmr_multiclass,split_cross_program_cluster_safe,multiclass,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.3013698630136986,mmr_multiclass,cold_start_pi_cluster_safe,0.0771929824561403,0.1395818312905551,,,,,,dummy,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.2054794520547945,mmr_multiclass,cold_start_pi_cluster_safe,0.1966402267680417,0.205636224549172,,,,,,emb_lr,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.2520547945205479,mmr_multiclass,cold_start_pi_cluster_safe,0.2170880225194647,0.239001379230317,,,,,,emb_svm,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.2931506849315068,mmr_multiclass,cold_start_pi_cluster_safe,0.1419203052396193,0.1975380947184375,,,,,,emb_rf,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_pi_cluster_safe,0.3232876712328767,mmr_multiclass,cold_start_pi_cluster_safe,0.2175093395710327,0.2547674300149257,,,,,,emb_extra_trees,target_mmr_multiclass,split_cold_start_pi_cluster_safe,multiclass,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3245614035087719,mmr_multiclass,cold_start_institution_cluster_safe,0.0816777041942604,0.1590565818519809,,,,,,dummy,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.2368421052631578,mmr_multiclass,cold_start_institution_cluster_safe,0.2217798703473243,0.2287133754875233,,,,,,emb_lr,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.2543859649122807,mmr_multiclass,cold_start_institution_cluster_safe,0.2072501685859529,0.2438946972551204,,,,,,emb_svm,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3684210526315789,mmr_multiclass,cold_start_institution_cluster_safe,0.1739232784737574,0.2559950139411412,,,,,,emb_rf,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/cold_start_institution_cluster_safe,0.3333333333333333,mmr_multiclass,cold_start_institution_cluster_safe,0.1659303313508921,0.238119512885868,,,,,,emb_extra_trees,target_mmr_multiclass,split_cold_start_institution_cluster_safe,multiclass,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.283625730994152,mmr_multiclass,edu_to_eng_cluster_safe,0.0736522399392558,0.1253380223527687,,,,,,dummy,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.2017543859649122,mmr_multiclass,edu_to_eng_cluster_safe,0.1880503903606022,0.1999477790777879,,,,,,emb_lr,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.239766081871345,mmr_multiclass,edu_to_eng_cluster_safe,0.2132365055366061,0.2346131499835206,,,,,,emb_svm,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.2748538011695906,mmr_multiclass,edu_to_eng_cluster_safe,0.1064120670201924,0.1586081885101515,,,,,,emb_rf,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
node2vec/mmr_multiclass/edu_to_eng_cluster_safe,0.2748538011695906,mmr_multiclass,edu_to_eng_cluster_safe,0.1370881840713997,0.1863039364898192,,,,,,emb_extra_trees,target_mmr_multiclass,split_edu_to_eng_cluster_safe,multiclass,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/node2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/random_cluster_stratified,0.5374331550802139,integration_binary,random_cluster_stratified,0.3495652173913043,0.3757358753778191,0.0,0.0,0.0,0.5,0.4625668449197861,dummy,target_integration_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/random_cluster_stratified,0.6631016042780749,integration_binary,random_cluster_stratified,0.6599509308702554,0.6624014546318927,0.6424242424242425,0.6127167630057804,0.6272189349112426,0.7054898915825497,0.6210137092661172,emb_lr,target_integration_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/random_cluster_stratified,0.6631016042780749,integration_binary,random_cluster_stratified,0.6599509308702554,0.6624014546318927,0.6424242424242425,0.6127167630057804,0.6272189349112426,0.7064389037471601,0.6212601633364547,emb_svm,target_integration_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/random_cluster_stratified,0.6577540106951871,integration_binary,random_cluster_stratified,0.6480828040461069,0.6524504457585947,0.6618705035971223,0.5317919075144508,0.5897435897435898,0.7176545020561931,0.6792818869773378,emb_rf,target_integration_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/random_cluster_stratified,0.660427807486631,integration_binary,random_cluster_stratified,0.6534687415643444,0.6571452292214015,0.6554054054054054,0.5606936416184971,0.6043613707165109,0.7186897880539498,0.6766050134081457,emb_extra_trees,target_integration_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/temporal_cluster_safe,0.3199554069119286,integration_binary,temporal_cluster_safe,0.2423986486486486,0.15511351652656,0.0,0.0,0.0,0.5,0.6800445930880713,dummy,target_integration_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/temporal_cluster_safe,0.5674470457079153,integration_binary,temporal_cluster_safe,0.5431159420289855,0.5810818670932092,0.7246963562753036,0.5868852459016394,0.6485507246376812,0.5673159307705489,0.7193393595522326,emb_lr,target_integration_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/temporal_cluster_safe,0.568561872909699,integration_binary,temporal_cluster_safe,0.5435438633862322,0.5820239447008979,0.7243460764587525,0.5901639344262295,0.6504065040650406,0.5658250985320157,0.7188402916834487,emb_svm,target_integration_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/temporal_cluster_safe,0.3522853957636566,integration_binary,temporal_cluster_safe,0.31162683186168,0.2513850147041641,0.7101449275362319,0.080327868852459,0.1443298969072164,0.571394299423088,0.7170910221553954,emb_rf,target_integration_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/temporal_cluster_safe,0.3511705685618729,integration_binary,temporal_cluster_safe,0.3100437720049481,0.2493864419232737,0.7058823529411765,0.0786885245901639,0.1415929203539823,0.5641514822642371,0.7130390521979115,emb_extra_trees,target_integration_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cross_program_cluster_safe,0.7018348623853211,integration_binary,cross_program_cluster_safe,0.4123989218328841,0.5788718811048741,0.0,0.0,0.0,0.5,0.2981651376146789,dummy,target_integration_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cross_program_cluster_safe,0.6467889908256881,integration_binary,cross_program_cluster_safe,0.5798773620322863,0.6475580900072214,0.4090909090909091,0.4153846153846154,0.4122137404580153,0.6437405731523379,0.3989173609161809,emb_lr,target_integration_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cross_program_cluster_safe,0.6559633027522935,integration_binary,cross_program_cluster_safe,0.583365186147848,0.6535699582488503,0.4193548387096774,0.4,0.4094488188976378,0.6444444444444445,0.3990204066554159,emb_svm,target_integration_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cross_program_cluster_safe,0.6467889908256881,integration_binary,cross_program_cluster_safe,0.5346916146916147,0.6268838492691704,0.3695652173913043,0.2615384615384615,0.3063063063063063,0.5593765711412771,0.3378943182774219,emb_rf,target_integration_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cross_program_cluster_safe,0.6376146788990825,integration_binary,cross_program_cluster_safe,0.5385687109825041,0.6248661879791269,0.3653846153846153,0.2923076923076923,0.3247863247863248,0.558974358974359,0.3474574755661841,emb_extra_trees,target_integration_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_pi_cluster_safe,0.5424657534246575,integration_binary,cold_start_pi_cluster_safe,0.3516873889875666,0.3815567288741818,0.0,0.0,0.0,0.5,0.4575342465753425,dummy,target_integration_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_pi_cluster_safe,0.5972602739726027,integration_binary,cold_start_pi_cluster_safe,0.5962784328184136,0.5979693814728504,0.5555555555555556,0.5988023952095808,0.5763688760806917,0.617552773241396,0.5799410082457899,emb_lr,target_integration_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_pi_cluster_safe,0.6,integration_binary,cold_start_pi_cluster_safe,0.5989131743737958,0.6006864161849711,0.5586592178770949,0.5988023952095808,0.5780346820809249,0.6193673259541522,0.5812575958895675,emb_svm,target_integration_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_pi_cluster_safe,0.6273972602739726,integration_binary,cold_start_pi_cluster_safe,0.6151937984496123,0.6210139110119995,0.6165413533834586,0.4910179640718562,0.5466666666666666,0.6647916288634852,0.6036331859496281,emb_rf,target_integration_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_pi_cluster_safe,0.6136986301369863,integration_binary,cold_start_pi_cluster_safe,0.6014450665613457,0.6073803864182967,0.5970149253731343,0.4790419161676646,0.53156146179402,0.6582289965523499,0.6037986401302676,emb_extra_trees,target_integration_binary,split_cold_start_pi_cluster_safe,binary,1735,400,365,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_institution_cluster_safe,0.5526315789473685,integration_binary,cold_start_institution_cluster_safe,0.3559322033898305,0.3933987511150758,0.0,0.0,0.0,0.5,0.4473684210526316,dummy,target_integration_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_institution_cluster_safe,0.5877192982456141,integration_binary,cold_start_institution_cluster_safe,0.5632183908045977,0.574107683000605,0.5555555555555556,0.392156862745098,0.4597701149425287,0.6476812947401183,0.6025351247432139,emb_lr,target_integration_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_institution_cluster_safe,0.5964912280701754,integration_binary,cold_start_institution_cluster_safe,0.5743506493506494,0.5845693779904306,0.5675675675675675,0.4117647058823529,0.4772727272727273,0.6486150015561781,0.6023545903776557,emb_svm,target_integration_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_institution_cluster_safe,0.6491228070175439,integration_binary,cold_start_institution_cluster_safe,0.6265967900425811,0.6362507973175652,0.6571428571428571,0.4509803921568627,0.5348837209302325,0.696545284780579,0.6339682457942029,emb_rf,target_integration_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/cold_start_institution_cluster_safe,0.6491228070175439,integration_binary,cold_start_institution_cluster_safe,0.6298701298701299,0.638755980861244,0.6486486486486487,0.4705882352941176,0.5454545454545454,0.710239651416122,0.6734768725275334,emb_extra_trees,target_integration_binary,split_cold_start_institution_cluster_safe,binary,2253,133,114,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/edu_to_eng_cluster_safe,0.6228070175438597,integration_binary,edu_to_eng_cluster_safe,0.3837837837837838,0.4780464675201517,0.0,0.0,0.0,0.5,0.3771929824561403,dummy,target_integration_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/edu_to_eng_cluster_safe,0.6169590643274854,integration_binary,edu_to_eng_cluster_safe,0.4208859532334579,0.5036504825394795,0.4285714285714285,0.0465116279069767,0.0839160839160839,0.6537103759507952,0.5001759387817156,emb_lr,target_integration_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/edu_to_eng_cluster_safe,0.6198830409356725,integration_binary,edu_to_eng_cluster_safe,0.4282407407407407,0.509543534762833,0.4666666666666667,0.0542635658914728,0.0972222222222222,0.656694690104451,0.5018259318779322,emb_svm,target_integration_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/edu_to_eng_cluster_safe,0.6549707602339181,integration_binary,edu_to_eng_cluster_safe,0.5780779524924724,0.6223176500971398,0.582089552238806,0.3023255813953488,0.3979591836734694,0.6511627906976745,0.531202682450455,emb_rf,target_integration_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/integration_binary/edu_to_eng_cluster_safe,0.6491228070175439,integration_binary,edu_to_eng_cluster_safe,0.5808823529411764,0.6224200206398349,0.56,0.3255813953488372,0.4117647058823529,0.6655748444153292,0.5343251668422733,emb_extra_trees,target_integration_binary,split_edu_to_eng_cluster_safe,binary,1834,324,342,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/random_cluster_stratified,0.8502673796791443,design_binary,random_cluster_stratified,0.4595375722543353,0.7814596148496183,0.8502673796791443,1.0,0.9190751445086706,0.5,0.8502673796791443,dummy,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/random_cluster_stratified,0.6871657754010695,design_binary,random_cluster_stratified,0.5914857863044392,0.7299838920686224,0.9240506329113924,0.6886792452830188,0.7891891891891892,0.7600516621743036,0.9433543090238544,emb_lr,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/random_cluster_stratified,0.6844919786096256,design_binary,random_cluster_stratified,0.5920955338657202,0.7280947952303451,0.9273504273504274,0.6823899371069182,0.7862318840579711,0.7594901168014375,0.9421312862248982,emb_svm,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/random_cluster_stratified,0.8502673796791443,design_binary,random_cluster_stratified,0.4595375722543353,0.7814596148496183,0.8502673796791443,1.0,0.9190751445086706,0.7373652291105122,0.9300408138122046,emb_rf,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/random_cluster_stratified,0.8502673796791443,design_binary,random_cluster_stratified,0.4595375722543353,0.7814596148496183,0.8502673796791443,1.0,0.9190751445086706,0.7601078167115903,0.935804571651089,emb_extra_trees,target_design_binary,split_random_cluster_stratified,binary,1750,376,374,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/temporal_cluster_safe,0.9743589743589745,design_binary,temporal_cluster_safe,0.4935064935064935,0.9617049617049616,0.9743589743589745,1.0,0.987012987012987,0.5,0.9743589743589745,dummy,target_design_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/temporal_cluster_safe,0.7090301003344481,design_binary,temporal_cluster_safe,0.4587002813814279,0.8079308976585102,0.9842022116903634,0.7128146453089245,0.8268082282680823,0.7098298676748582,0.9890922377730608,emb_lr,target_design_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/temporal_cluster_safe,0.7079152731326644,design_binary,temporal_cluster_safe,0.4581534971226206,0.8071637949625997,0.9841772151898734,0.7116704805491991,0.8260292164674635,0.7074420455676051,0.9889942799399444,emb_svm,target_design_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/temporal_cluster_safe,0.9687848383500556,design_binary,temporal_cluster_safe,0.4920724801812005,0.9589104741992625,0.9742152466367712,0.994279176201373,0.984144960362401,0.7039100587006268,0.989171410951462,emb_rf,target_design_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/temporal_cluster_safe,0.9687848383500556,design_binary,temporal_cluster_safe,0.5253968253968254,0.9606023606023604,0.9752808988764043,0.9931350114416476,0.984126984126984,0.7451994826385434,0.9902584314626836,emb_extra_trees,target_design_binary,split_temporal_cluster_safe,binary,1257,346,897,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cross_program_cluster_safe,0.7018348623853211,design_binary,cross_program_cluster_safe,0.4123989218328841,0.5788718811048741,0.7018348623853211,1.0,0.8247978436657682,0.5,0.7018348623853211,dummy,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cross_program_cluster_safe,0.5045871559633027,design_binary,cross_program_cluster_safe,0.504211590296496,0.4987032938499963,0.8813559322033898,0.3398692810457516,0.490566037735849,0.657315233785822,0.8331959766620998,emb_lr,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cross_program_cluster_safe,0.5045871559633027,design_binary,cross_program_cluster_safe,0.504211590296496,0.4987032938499963,0.8813559322033898,0.3398692810457516,0.490566037735849,0.6589240824534942,0.8355373304730868,emb_svm,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cross_program_cluster_safe,0.7018348623853211,design_binary,cross_program_cluster_safe,0.4123989218328841,0.5788718811048741,0.7018348623853211,1.0,0.8247978436657682,0.571744595274007,0.7842342037837402,emb_rf,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
metapath2vec/design_binary/cross_program_cluster_safe,0.7018348623853211,design_binary,cross_program_cluster_safe,0.4123989218328841,0.5788718811048741,0.7018348623853211,1.0,0.8247978436657682,0.5908496732026144,0.7844913111838757,emb_extra_trees,target_design_binary,split_cross_program_cluster_safe,binary,2228,54,218,/home/jovyan/MethodKG_Clean/artifacts/features/walk_embeddings_v1/metapath2vec_award_embeddings.csv,0,0,,
