accuracy,macro_f1,weighted_f1,positive_f1,precision,recall,roc_auc,pr_auc,model,label_type,threshold
0.7660550458715596,0.702113977976047,0.757825007429563,0.5641025641025641,0.6346153846153846,0.5076923076923077,0.7433383609854198,0.6453407353784901,metadata_extra_trees,binary,
