model,target,split_col,n_test,accuracy,macro_f1,weighted_f1,macro_ovr_roc_auc,macro_pr_auc,n_train,n_validation,n_classes
fusion_lr,target_mmr_multiclass,split_edu_to_eng_cluster_safe,342,0.38011695906432746,0.3644348573657868,0.390379994555164,0.7746609782988174,0.4175313440333998,1842,316,6
